,Document,Question,Answer,Question-Context N-gram Similarity,Answer-Context N-gram Similarity,TF-IDF,Max TF-IDF
188,"Locatie Almelo Telefoonnummer 088 - 708 3210 Locatie Hengelo Telefoonnummer 088 - 708 5200 Kinderfysiotherapeuten Ziekenhuisgroep Twente 
- Martijn van den Bosch 
- Jose Holshof 
- Mirjam Liedenbaum 
- Hilde Monnikhof 
- Danielle Schepers",Wat is het telefoonnummer van Martijn van den Bosch?,Het telefoonnummer van Martijn van den Bosch is niet vermeld. Neem contact op met de locatie Almelo voor het telefoonnummer van Martijn van den Bosch.,0.08333333333333333,0.14285714285714285,"[0, 0, 0, 0, 0]",0
189,"Locatie Almelo Telefoonnummer 088 - 708 3210 Locatie Hengelo Telefoonnummer 088 - 708 5200 Kinderfysiotherapeuten Ziekenhuisgroep Twente 
- Martijn van den Bosch 
- Jose Holshof 
- Mirjam Liedenbaum 
- Hilde Monnikhof 
- Danielle Schepers",Waar kan ik de locatie Hengelo vinden?,De locatie Hengelo is een van de twee locaties van Ziekenhuisgroep Twente en is te vinden in Hengelo. Het exacte adres is niet vermeld. Neem contact op met de locatie Hengelo voor het exacte adres en de routebeschrijving.,0.04,0.05714285714285714,"[0, 0, 0, 0]",0
190,"- Ziekenhuislocatie Almelo, telefoonnummer 088 708 40 41. 
- Ziekenhuislocatie Hengelo, telefoonnummer 088 708 53 57. Na 16.00 uur of in het weekend met de afdeling spoedeisende hulp",Wat is het telefoonnummer van Ziekenhuislocatie Almelo?,Het telefoonnummer van Ziekenhuislocatie Almelo is 088 708 40 41.,0.05555555555555555,0.21052631578947367,"[0, 0, 0, 0]",0
191,"- Ziekenhuislocatie Almelo, telefoonnummer 088 708 40 41. 
- Ziekenhuislocatie Hengelo, telefoonnummer 088 708 53 57. Na 16.00 uur of in het weekend met de afdeling spoedeisende hulp",Wat is het telefoonnummer van Ziekenhuislocatie Hengelo?,Het telefoonnummer van Ziekenhuislocatie Hengelo is 088 708 53 57.,0.05555555555555555,0.15,"[0, 0, 0, 0]",0
192,"- Ziekenhuislocatie Almelo, telefoonnummer 088 708 40 41. 
- Ziekenhuislocatie Hengelo, telefoonnummer 088 708 53 57. Na 16.00 uur of in het weekend met de afdeling spoedeisende hulp",Wat is het nummer om te bellen na 16.00 uur of in het weekend?,Na 16.00 uur of in het weekend kunt u bellen met de afdeling spoedeisende hulp.,0.10526315789473684,0.2,"[0, 0, 0, 0, 0, 0]",0
193,"- Ziekenhuislocatie Almelo, telefoonnummer 088 708 40 41. 
- Ziekenhuislocatie Hengelo, telefoonnummer 088 708 53 57. Na 16.00 uur of in het weekend met de afdeling spoedeisende hulp",Welk telefoonnummer moet ik bellen voor informatie over de ziekenhuislocaties?,U kunt 088 708 40 41 bellen voor informatie over Ziekenhuislocatie Almelo en 088 708 53 57 voor informatie over Ziekenhuislocatie Hengelo.,0.0,0.25,"[0, 0, 0, 0, 0]",0
194,"locatie Almelo, tel. 088 708 42 08 Mw. I. Barink Mw. S. Boerrigter Mw. W. ten Cate Mw. S. Oude Booyink Mw. W. Pouls Mw. E. Willemsen",Wat is het telefoonnummer van deze locatie?,Het telefoonnummer van deze locatie is 088 708 42 08.,0.0,0.11538461538461539,"[0, 0, 0]",0
195,"locatie Almelo, tel. 088 708 42 08 Mw. I. Barink Mw. S. Boerrigter Mw. W. ten Cate Mw. S. Oude Booyink Mw. W. Pouls Mw. E. Willemsen",Wie zijn de contactpersonen voor deze locatie?,"De contactpersonen voor deze locatie zijn Mw. I. Barink, Mw. S. Boerrigter, Mw. W. ten Cate, Mw. S. Oude Booyink, Mw. W. Pouls, en Mw. E. Willemsen.",0.0,0.6538461538461539,"[0, 0, 0]",0
196,"locatie Almelo, tel. 088 708 42 08 Mw. I. Barink Mw. S. Boerrigter Mw. W. ten Cate Mw. S. Oude Booyink Mw. W. Pouls Mw. E. Willemsen",Welke contactgegevens zijn beschikbaar voor deze locatie?,De contactgegevens voor deze locatie zijn het telefoonnummer 088 708 42 08 en de namen van de contactpersonen.,0.0,0.10344827586206896,"[0, 0, 0, 0]",0
197,"locatie Almelo, tel. 088 708 70 70 locatie Hengelo, tel. 088 708 70 71 Dr. H. Aktas Dr. P. Dura Dr. R. Lieverse A. van der Linden P.R. Oosterwijk R.F.C. van Roermund K. Thürnau Dr. A. A.Vrij",Wat is het telefoonnummer voor locatie Almelo?,Het telefoonnummer voor locatie Almelo is 088 708 70 70.,0.03225806451612903,0.125,"[0, 0, 0, 0]",0
198,"locatie Almelo, tel. 088 708 70 70 locatie Hengelo, tel. 088 708 70 71 Dr. H. Aktas Dr. P. Dura Dr. R. Lieverse A. van der Linden P.R. Oosterwijk R.F.C. van Roermund K. Thürnau Dr. A. A.Vrij",Hoe kan ik locatie Hengelo bereiken?,Locatie Hengelo is te bereiken via het telefoonnummer 088 708 70 71.,0.03225806451612903,0.11764705882352941,"[0, 0, 0, 0]",0
199,"locatie Almelo, tel. 088 708 70 70 locatie Hengelo, tel. 088 708 70 71 Dr. H. Aktas Dr. P. Dura Dr. R. Lieverse A. van der Linden P.R. Oosterwijk R.F.C. van Roermund K. Thürnau Dr. A. A.Vrij",Wie is de behandelend arts voor locatie Almelo?,"Voor locatie Almelo zijn de behandelend artsen Dr. H. Aktas, Dr. P. Dura en Dr. R. Lieverse.",0.03125,0.2727272727272727,"[0, 0, 0, 0, 0]",0
200,"locatie Almelo, tel. 088 708 70 70 locatie Hengelo, tel. 088 708 70 71 Dr. H. Aktas Dr. P. Dura Dr. R. Lieverse A. van der Linden P.R. Oosterwijk R.F.C. van Roermund K. Thürnau Dr. A. A.Vrij",Welke arts is werkzaam bij locatie Hengelo?,"Bij locatie Hengelo werken A. van der Linden, P.R. Oosterwijk, R.F.C. van Roermund en K. Thürnau.",0.030303030303030304,0.25,"[0, 0, 0, 0, 0]",0
201,"locatie Almelo, tel. 088 708 70 70 locatie Hengelo, tel. 088 708 70 71 Dr. H. Aktas Dr. P. Dura Dr. R. Lieverse A. van der Linden P.R. Oosterwijk R.F.C. van Roermund K. Thürnau Dr. A. A.Vrij",Kan ik voor een afspraak terecht bij Dr. A. A.Vrij?,"Ja, u kunt voor een afspraak terecht bij Dr. A. A.Vrij.",0.0625,0.06060606060606061,"[0, 0, 0, 0, 0, 0]",0
202,Telefoonnummer 088 708 78 78 (buiten kantooruren).,Wat is het telefoonnummer voor buiten kantooruren?,088 708 78 78,0.14285714285714285,0.5,"[0, 0, 0, 0]",0
203,Telefoonnummer 088 708 78 78 (buiten kantooruren).,Waar moet ik mijn vraag stellen als ik buiten kantooruren bel?,U kunt uw vraag stellen via het telefoonnummer 088 708 78 78.,0.1,0.4,"[0, 0, 0, 0, 0, 0]",0
204,Telefoonnummer 088 708 78 78 (buiten kantooruren).,Welke informatie is belangrijk om te vermelden wanneer ik buiten kantooruren bel?,"Het is belangrijk om het exacte tijdstip, de locatie en de situatie waarin de patiënt zich bevindt te vermelden wanneer u buiten kantooruren belt.",0.08333333333333333,0.058823529411764705,"[0, 0, 0, 0, 0, 0, 0, 0]",0
205,Telefoonnummer 088 708 78 78 (buiten kantooruren).,Is het mogelijk om het telefoonnummer voor buiten kantooruren op een andere manier te verkrijgen?,"Ja, u kunt het telefoonnummer voor buiten kantooruren opvragen bij de receptie van het betreffende ziekenhuis.",0.1,0.08333333333333333,"[0, 0, 0, 0, 0, 0, 0]",0
206,Telefoonnummer 088 708 78 78 (buiten kantooruren).,Is het telefoonnummer voor buiten kantooruren beschikbaar voor alle ziekenhuizen?,"Nee, het telefoonnummer voor buiten kantooruren is alleen beschikbaar voor patiënten van het specifieke ziekenhuis waarbij u bent ingeschreven.",0.1,0.0625,"[0, 0, 0, 0, 0, 0, 0]",0
207,"Om goed te kunnen slapen moet u de televisie, de (spel) computer, de radio/muziekspeler en uw mobiele telefoon uitzetten. Laat op de avond televisie kijken, computerspelletjes spelen, internetten, Whatsappen en soortgelijke activiteiten kan leiden tot problemen met inslapen en doorslapen. Door het licht van het televisie- en computerscherm en het schermpje van uw mobiele telefoon kan zelfs de biologische klok verstoord raken zodat u steeds meer moeite krijgt met inslapen.",Wat is de invloed van elektronische apparaten op slaap?,"Volgens het document kan het gebruik van televisie, computerspelletjes, internet en mobiele telefoons in de avonduren leiden tot problemen met inslapen en doorslapen, vanwege het licht van de schermen en de verstoring van de biologische klok.",0.0,0.0784313725490196,"[0, 0, 0, 0, 0]",0
208,"Om goed te kunnen slapen moet u de televisie, de (spel) computer, de radio/muziekspeler en uw mobiele telefoon uitzetten. Laat op de avond televisie kijken, computerspelletjes spelen, internetten, Whatsappen en soortgelijke activiteiten kan leiden tot problemen met inslapen en doorslapen. Door het licht van het televisie- en computerscherm en het schermpje van uw mobiele telefoon kan zelfs de biologische klok verstoord raken zodat u steeds meer moeite krijgt met inslapen.",Wat kan er gebeuren als men 's avonds nog gebruik maakt van elektronische apparaten?,"Volgens het document kan dit leiden tot problemen met inslapen en doorslapen, omdat het licht van de schermen en de verstoring van de biologische klok de slaap kunnen verstoren.",0.0,0.11363636363636363,"[0, 0, 0, 0, 0, 0, 0, 0]",0
209,"Om goed te kunnen slapen moet u de televisie, de (spel) computer, de radio/muziekspeler en uw mobiele telefoon uitzetten. Laat op de avond televisie kijken, computerspelletjes spelen, internetten, Whatsappen en soortgelijke activiteiten kan leiden tot problemen met inslapen en doorslapen. Door het licht van het televisie- en computerscherm en het schermpje van uw mobiele telefoon kan zelfs de biologische klok verstoord raken zodat u steeds meer moeite krijgt met inslapen.",Welke specifieke activiteiten kunnen leiden tot problemen met slaap?,"In het document wordt genoemd dat televisie kijken, computerspelletjes spelen, internetten, Whatsappen en soortgelijke activiteiten in de avonduren problemen met slaap kunnen veroorzaken.",0.05,0.16279069767441862,"[0, 0, 0, 0, 0, 0]",0
210,"Om goed te kunnen slapen moet u de televisie, de (spel) computer, de radio/muziekspeler en uw mobiele telefoon uitzetten. Laat op de avond televisie kijken, computerspelletjes spelen, internetten, Whatsappen en soortgelijke activiteiten kan leiden tot problemen met inslapen en doorslapen. Door het licht van het televisie- en computerscherm en het schermpje van uw mobiele telefoon kan zelfs de biologische klok verstoord raken zodat u steeds meer moeite krijgt met inslapen.",Waarom is het gebruik van elektronische apparaten in de avond geen goed idee?,Uit het document blijkt dat het licht van televisie- en computerschermen en het schermpje van mobiele telefoons de biologische klok kunnen verstoren en daardoor problemen met inslapen en doorslapen kunnen veroorzaken.,0.0,0.10638297872340426,"[0, 0, 0, 0, 0, 0, 0]",0
211,Voor het maken van een afspraak of vragen kunt u contact opnemen met het secretariaat van de afdeling fysiotherapie/ergotherapie. Tijdens kantooruren zijn wij bereikbaar op onderstaande telefoonnummers. Ziekenhuislocatie Almelo: Tel. 088-708 32 10 Zilvermeeuw 1 7609 PP Almelo Routenummer 0.12 Ziekenhuislocatie Hengelo: Tel. 088-708 52 00 Geerdinksweg 141 7555 DL Hengelo Routenummer 0.15,Hoe kan ik een afspraak maken met de afdeling fysiotherapie/ergotherapie?,"Om een afspraak te maken met de afdeling fysiotherapie/ergotherapie, kunt u contact opnemen met het secretariaat tijdens kantooruren op onderstaande telefoonnummers.",0.024390243902439025,0.13636363636363635,"[0, 0, 0, 0, 0]",0
212,Voor het maken van een afspraak of vragen kunt u contact opnemen met het secretariaat van de afdeling fysiotherapie/ergotherapie. Tijdens kantooruren zijn wij bereikbaar op onderstaande telefoonnummers. Ziekenhuislocatie Almelo: Tel. 088-708 32 10 Zilvermeeuw 1 7609 PP Almelo Routenummer 0.12 Ziekenhuislocatie Hengelo: Tel. 088-708 52 00 Geerdinksweg 141 7555 DL Hengelo Routenummer 0.15,Wat zijn de telefoonnummers van de afdeling fysiotherapie/ergotherapie op de locatie Almelo en Hengelo?,Op de locatie Almelo is het telefoonnummer 088-708 32 10 en op de locatie Hengelo is het telefoonnummer 088-708 52 00.,0.023255813953488372,0.08888888888888889,"[0, 0, 0, 0, 0, 0, 0]",0
213,Voor het maken van een afspraak of vragen kunt u contact opnemen met het secretariaat van de afdeling fysiotherapie/ergotherapie. Tijdens kantooruren zijn wij bereikbaar op onderstaande telefoonnummers. Ziekenhuislocatie Almelo: Tel. 088-708 32 10 Zilvermeeuw 1 7609 PP Almelo Routenummer 0.12 Ziekenhuislocatie Hengelo: Tel. 088-708 52 00 Geerdinksweg 141 7555 DL Hengelo Routenummer 0.15,Waar bevindt zich de afdeling fysiotherapie/ergotherapie op de locatie Almelo en Hengelo?,"Op de locatie Almelo is de afdeling te vinden op Zilvermeeuw 1, routenummer 0.12 en op de locatie Hengelo is de afdeling te vinden op Geerdinksweg 141, routenummer 0.15.",0.022727272727272728,0.08163265306122448,"[0, 0, 0, 0, 0, 0, 0]",0
214,Voor het maken van een afspraak of vragen kunt u contact opnemen met het secretariaat van de afdeling fysiotherapie/ergotherapie. Tijdens kantooruren zijn wij bereikbaar op onderstaande telefoonnummers. Ziekenhuislocatie Almelo: Tel. 088-708 32 10 Zilvermeeuw 1 7609 PP Almelo Routenummer 0.12 Ziekenhuislocatie Hengelo: Tel. 088-708 52 00 Geerdinksweg 141 7555 DL Hengelo Routenummer 0.15,Welke documenten hebben betrekking op de afdeling fysiotherapie/ergotherapie?,"Deze paragraaf heeft betrekking op de afdeling fysiotherapie/ergotherapie, specifiek op het maken van afspraken en het contact opnemen met het secretariaat.",0.023809523809523808,0.06666666666666667,"[0, 0, 0, 0, 0]",0
215,Voor het maken van een afspraak of vragen kunt u contact opnemen met het secretariaat van de afdeling fysiotherapie/ergotherapie. Tijdens kantooruren zijn wij bereikbaar op onderstaande telefoonnummers. Ziekenhuislocatie Almelo: Tel. 088-708 32 10 Zilvermeeuw 1 7609 PP Almelo Routenummer 0.12 Ziekenhuislocatie Hengelo: Tel. 088-708 52 00 Geerdinksweg 141 7555 DL Hengelo Routenummer 0.15,Wanneer is de afdeling fysiotherapie/ergotherapie bereikbaar?,De afdeling fysiotherapie/ergotherapie is tijdens kantooruren bereikbaar voor het maken van afspraken en het stellen van vragen.,0.024390243902439025,0.06818181818181818,"[0, 0, 0, 0]",0
216,"Bij vragen kunt u contact opnemen met de afdeling klinische neurofysiologie ziekenhuislocatie Hengelo, telefoonnummer 088 708 54 16.",Wat is het telefoonnummer van de afdeling klinische neurofysiologie in ziekenhuislocatie Hengelo?,Het telefoonnummer van de afdeling klinische neurofysiologie in ziekenhuislocatie Hengelo is 088 708 54 16.,0.2857142857142857,0.4666666666666667,"[0, 0, 0, 0, 0, 0, 0]",0
217,"Bij vragen kunt u contact opnemen met de afdeling klinische neurofysiologie ziekenhuislocatie Hengelo, telefoonnummer 088 708 54 16.",Welke afdeling moet ik benaderen voor vragen over klinische neurofysiologie in ziekenhuislocatie Hengelo?,U kunt contact opnemen met de afdeling klinische neurofysiologie in ziekenhuislocatie Hengelo voor vragen. Het telefoonnummer is 088 708 54 16.,0.17647058823529413,0.7333333333333333,"[0, 0, 0, 0, 0, 0, 0, 0]",0
218,"Bij vragen kunt u contact opnemen met de afdeling klinische neurofysiologie ziekenhuislocatie Hengelo, telefoonnummer 088 708 54 16.",Wat is het belangrijkste telefoonnummer voor vragen over klinische neurofysiologie in ziekenhuislocatie Hengelo?,Het belangrijkste telefoonnummer voor vragen over klinische neurofysiologie in ziekenhuislocatie Hengelo is 088 708 54 16.,0.1875,0.35294117647058826,"[0, 0, 0, 0, 0, 0, 0, 0]",0
219,"Bij vragen kunt u contact opnemen met de afdeling klinische neurofysiologie ziekenhuislocatie Hengelo, telefoonnummer 088 708 54 16.",Bij welke afdeling kan ik terecht als ik vragen heb over klinische neurofysiologie in ziekenhuislocatie Hengelo?,Voor vragen over klinische neurofysiologie in ziekenhuislocatie Hengelo kunt u terecht bij de afdeling klinische neurofysiologie. Het telefoonnummer is 088 708 54 16.,0.17647058823529413,0.4444444444444444,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0
220,"Bij vragen kunt u contact opnemen met de afdeling klinische neurofysiologie ziekenhuislocatie Hengelo, telefoonnummer 088 708 54 16.",Hoe kan ik contact opnemen met de afdeling klinische neurofysiologie in ziekenhuislocatie Hengelo?,U kunt telefonisch contact opnemen met de afdeling klinische neurofysiologie in ziekenhuislocatie Hengelo via het telefoonnummer 088 708 54 16.,0.46153846153846156,0.5882352941176471,"[0, 0, 0, 0, 0, 0, 0, 0]",0
221,"De twee meest voorkomende complicaties van deze behandeling zijn een nabloeding en een wondinfectie. In geval van een nabloeding mag u de wond zelf met een schone, droge doek (bijvoorbeeld een theedoek) gedurende 30 minuten afdrukken. Als de wond blijft bloeden of als de bloeding te hevig is, mag u ten alle tijden contact opnemen met de dermatoloog. Als de wond warm, rood, pijnlijk en/of pussend is, kan het zijn dat er een infectie is opgetreden. In dit geval dient u ook contact op te nemen met de dermatoloog. ’s Avonds en in het weekend kunt u contact opnemen met de spoedeisende hulp 088 708 78 78. Tijdens kantooruren kunt u contact opnemen met de polikliniek Dermatologie 088 708 53 40.",Wat zijn de meest voorkomende complicaties van deze behandeling?,De meest voorkomende complicaties van deze behandeling zijn een nabloeding en een wondinfectie.,0.046875,0.078125,"[0, 0, 0, 0, 0]",0
222,"De twee meest voorkomende complicaties van deze behandeling zijn een nabloeding en een wondinfectie. In geval van een nabloeding mag u de wond zelf met een schone, droge doek (bijvoorbeeld een theedoek) gedurende 30 minuten afdrukken. Als de wond blijft bloeden of als de bloeding te hevig is, mag u ten alle tijden contact opnemen met de dermatoloog. Als de wond warm, rood, pijnlijk en/of pussend is, kan het zijn dat er een infectie is opgetreden. In dit geval dient u ook contact op te nemen met de dermatoloog. ’s Avonds en in het weekend kunt u contact opnemen met de spoedeisende hulp 088 708 78 78. Tijdens kantooruren kunt u contact opnemen met de polikliniek Dermatologie 088 708 53 40.",Wat moet ik doen in geval van een nabloeding?,"In geval van een nabloeding mag u de wond zelf met een schone, droge doek (bijvoorbeeld een theedoek) gedurende 30 minuten afdrukken.",0.015625,0.1875,"[0, 0, 0]",0
223,"De twee meest voorkomende complicaties van deze behandeling zijn een nabloeding en een wondinfectie. In geval van een nabloeding mag u de wond zelf met een schone, droge doek (bijvoorbeeld een theedoek) gedurende 30 minuten afdrukken. Als de wond blijft bloeden of als de bloeding te hevig is, mag u ten alle tijden contact opnemen met de dermatoloog. Als de wond warm, rood, pijnlijk en/of pussend is, kan het zijn dat er een infectie is opgetreden. In dit geval dient u ook contact op te nemen met de dermatoloog. ’s Avonds en in het weekend kunt u contact opnemen met de spoedeisende hulp 088 708 78 78. Tijdens kantooruren kunt u contact opnemen met de polikliniek Dermatologie 088 708 53 40.",Wat moet ik doen als de wond blijft bloeden of als de bloeding te hevig is?,"Als de wond blijft bloeden of als de bloeding te hevig is, mag u ten alle tijden contact opnemen met de dermatoloog.",0.0625,0.171875,"[0, 0, 0, 0, 0, 0]",0
224,"De twee meest voorkomende complicaties van deze behandeling zijn een nabloeding en een wondinfectie. In geval van een nabloeding mag u de wond zelf met een schone, droge doek (bijvoorbeeld een theedoek) gedurende 30 minuten afdrukken. Als de wond blijft bloeden of als de bloeding te hevig is, mag u ten alle tijden contact opnemen met de dermatoloog. Als de wond warm, rood, pijnlijk en/of pussend is, kan het zijn dat er een infectie is opgetreden. In dit geval dient u ook contact op te nemen met de dermatoloog. ’s Avonds en in het weekend kunt u contact opnemen met de spoedeisende hulp 088 708 78 78. Tijdens kantooruren kunt u contact opnemen met de polikliniek Dermatologie 088 708 53 40.",Wat zijn de symptomen van een mogelijke infectie?,"Als de wond warm, rood, pijnlijk en/of pussend is, kan het zijn dat er een infectie is opgetreden.",0.0,0.109375,"[0, 0, 0, 0]",0
225,"De twee meest voorkomende complicaties van deze behandeling zijn een nabloeding en een wondinfectie. In geval van een nabloeding mag u de wond zelf met een schone, droge doek (bijvoorbeeld een theedoek) gedurende 30 minuten afdrukken. Als de wond blijft bloeden of als de bloeding te hevig is, mag u ten alle tijden contact opnemen met de dermatoloog. Als de wond warm, rood, pijnlijk en/of pussend is, kan het zijn dat er een infectie is opgetreden. In dit geval dient u ook contact op te nemen met de dermatoloog. ’s Avonds en in het weekend kunt u contact opnemen met de spoedeisende hulp 088 708 78 78. Tijdens kantooruren kunt u contact opnemen met de polikliniek Dermatologie 088 708 53 40.",Wie moet ik bellen bij problemen buiten kantooruren?,Buiten kantooruren kunt u contact opnemen met de spoedeisende hulp op 088 708 78 78.,0.0,0.12121212121212122,"[0, 0, 0, 0, 0]",0
226,"Polikliniek Chirurgie/Gastro enterologie, 088 708 52 31. Spoedeisende hulp, 088 708 78 78.",Welke afdeling van het ziekenhuis moet ik bellen voor poliklinische afspraken?,Voor poliklinische afspraken kunt u bellen naar de Polikliniek Chirurgie/Gastro enterologie op 088 708 52 31.,0.0,0.3125,"[0, 0, 0, 0, 0, 0]",0
227,"Polikliniek Chirurgie/Gastro enterologie, 088 708 52 31. Spoedeisende hulp, 088 708 78 78.",Welk telefoonnummer moet ik bellen in geval van een spoedeisende situatie?,In geval van een spoedeisende situatie kunt u bellen naar de Spoedeisende hulp op 088 708 78 78.,0.0,0.3125,"[0, 0, 0, 0, 0, 0]",0
228,"Polikliniek Chirurgie/Gastro enterologie, 088 708 52 31. Spoedeisende hulp, 088 708 78 78.",Wat is het telefoonnummer van de Polikliniek Chirurgie/Gastro enterologie?,Het telefoonnummer van de Polikliniek Chirurgie/Gastro enterologie is 088 708 52 31.,0.16666666666666666,0.38461538461538464,"[0, 0, 0, 0, 0]",0
229,"Polikliniek Chirurgie/Gastro enterologie, 088 708 52 31. Spoedeisende hulp, 088 708 78 78.",Wat is het telefoonnummer van de Spoedeisende hulp?,Het telefoonnummer van de Spoedeisende hulp is 088 708 78 78.,0.08333333333333333,0.4166666666666667,"[0, 0, 0, 0]",0
230,"Polikliniek Chirurgie/Gastro enterologie, 088 708 52 31. Spoedeisende hulp, 088 708 78 78.",Welke afdeling kan ik bellen voor informatie over chirurgie en gastro enterologie?,Voor informatie over chirurgie en gastro enterologie kunt u bellen naar de Polikliniek Chirurgie/Gastro enterologie op 088 708 52 31.,0.0,0.2777777777777778,"[0, 0, 0, 0, 0, 0, 0]",0
231,"Heeft u na het lezen van deze folder nog vragen, dan kunt u contact opnemen met de polikliniek dermatologie, kaakchirurgie, oncologische chirurgie of plastische chirurgie. Telefoonnummers locatie Almelo 
- Dermatologie: 088 708 31 30 
- Kaakchirurgie: 088 708 33 80 
- Oncologische chirurgie: 088 708 52 31 
- Plastische chirurgie: 088 708 52 45 Telefoonnummers locatie Hengelo 
- Dermatologie: 088 708 53 40 
- Kaakchirurgie: 088 708 33 80 
- Oncologische chirurgie: 088 708 52 31 
- Plastische chirurgie: 088 708 52 45",Waar kan ik terecht met vragen over het medische advies na een reis?,"U kunt contact opnemen met de polikliniek dermatologie, kaakchirurgie, oncologische chirurgie of plastische chirurgie op de locaties Almelo of Hengelo.",0.0,0.23076923076923078,"[0, 0, 0, 0, 0, 0]",0
232,"Heeft u na het lezen van deze folder nog vragen, dan kunt u contact opnemen met de polikliniek dermatologie, kaakchirurgie, oncologische chirurgie of plastische chirurgie. Telefoonnummers locatie Almelo 
- Dermatologie: 088 708 31 30 
- Kaakchirurgie: 088 708 33 80 
- Oncologische chirurgie: 088 708 52 31 
- Plastische chirurgie: 088 708 52 45 Telefoonnummers locatie Hengelo 
- Dermatologie: 088 708 53 40 
- Kaakchirurgie: 088 708 33 80 
- Oncologische chirurgie: 088 708 52 31 
- Plastische chirurgie: 088 708 52 45",Welke telefoonnummers moet ik bellen voor specifieke vragen op de locatie Almelo?,"Voor dermatologie kunt u bellen naar 088 708 31 30, voor kaakchirurgie naar 088 708 33 80, voor oncologische chirurgie naar 088 708 52 31 en voor plastische chirurgie naar 088 708 52 45.",0.024390243902439025,0.38461538461538464,"[0, 0, 0, 0, 0, 0, 0]",0
233,"Heeft u na het lezen van deze folder nog vragen, dan kunt u contact opnemen met de polikliniek dermatologie, kaakchirurgie, oncologische chirurgie of plastische chirurgie. Telefoonnummers locatie Almelo 
- Dermatologie: 088 708 31 30 
- Kaakchirurgie: 088 708 33 80 
- Oncologische chirurgie: 088 708 52 31 
- Plastische chirurgie: 088 708 52 45 Telefoonnummers locatie Hengelo 
- Dermatologie: 088 708 53 40 
- Kaakchirurgie: 088 708 33 80 
- Oncologische chirurgie: 088 708 52 31 
- Plastische chirurgie: 088 708 52 45",Waar moet ik naartoe bellen voor vragen over dermatologie op de locatie Hengelo?,Voor vragen over dermatologie op de locatie Hengelo kunt u bellen naar 088 708 53 40.,0.024390243902439025,0.0975609756097561,"[0, 0, 0, 0, 0, 0, 0]",0
234,"Mocht u na het lezen van de folder nog vragen hebben, dan kunt u contact opnemen met de polikliniek dermatologie. 
- Ziekenhuislocatie Almelo, telefoonnummer 088 708 31 30. 
- Ziekenhuislocatie Hengelo, telefoonnummer 088 708 53 40. Polikliniek chirurgie, telefoonnummer 088 708 52 31.",Wat moet ik doen als ik na het lezen van de folder nog vragen heb?,"Neem dan contact op met de polikliniek dermatologie op de ziekenhuislocatie Almelo of Hengelo, of de polikliniek chirurgie. Ziekenhuislocatie Almelo: 088 708 31 30, ziekenhuislocatie Hengelo: 088 708 53 40, polikliniek chirurgie: 088 708 52 31.",0.08,0.34285714285714286,"[0, 0, 0, 0]",0
235,"Mocht u na het lezen van de folder nog vragen hebben, dan kunt u contact opnemen met de polikliniek dermatologie. 
- Ziekenhuislocatie Almelo, telefoonnummer 088 708 31 30. 
- Ziekenhuislocatie Hengelo, telefoonnummer 088 708 53 40. Polikliniek chirurgie, telefoonnummer 088 708 52 31.",Welke telefoonnummers moet ik bellen voor vragen over de polikliniek dermatologie en chirurgie?,Voor vragen over de polikliniek dermatologie kunt u bellen naar 088 708 31 30 (ziekenhuislocatie Almelo) of 088 708 53 40 (ziekenhuislocatie Hengelo). Voor vragen over de polikliniek chirurgie kunt u bellen naar 088 708 52 31.,0.03333333333333333,0.3235294117647059,"[0, 0, 0, 0, 0, 0, 0]",0
236,"Mocht u na het lezen van de folder nog vragen hebben, dan kunt u contact opnemen met de polikliniek dermatologie: 
- Ziekenhuislocatie Hengelo, telefoonnummer 088 708 53 40.",Waar kan ik terecht voor vragen na het lezen van de folder?,"U kunt contact opnemen met de polikliniek dermatologie: Ziekenhuislocatie Hengelo, telefoonnummer 088 708 53 40.",0.05555555555555555,0.7333333333333333,"[0, 0, 0, 0, 0]",0
237,"Mocht u na het lezen van de folder nog vragen hebben, dan kunt u contact opnemen met de polikliniek dermatologie: 
- Ziekenhuislocatie Hengelo, telefoonnummer 088 708 53 40.",Welk telefoonnummer moet ik bellen voor vragen over de folder?,U kunt bellen naar het telefoonnummer van de polikliniek dermatologie: 088 708 53 40.,0.0,0.21052631578947367,"[0, 0, 0, 0, 0]",0
238,In ZGT zijn drie lactatiekundigen IBCLC werkzaam. Deze zijn (buiten vakantieperiodes om) dagelijks aanwezig. Telefoonnummer 088 708 55 51. Voor meer informatie over voeding verwijzen we u naar onze website zgt.nl.,Wie zijn de lactatiekundigen IBCLC die werkzaam zijn in ZGT?,In ZGT zijn drie lactatiekundigen IBCLC werkzaam.,0.09523809523809523,0.2,"[0, 0, 0, 0, 0]",0
239,In ZGT zijn drie lactatiekundigen IBCLC werkzaam. Deze zijn (buiten vakantieperiodes om) dagelijks aanwezig. Telefoonnummer 088 708 55 51. Voor meer informatie over voeding verwijzen we u naar onze website zgt.nl.,Wat is het telefoonnummer van ZGT voor vragen over lactatiekundige zorg?,Het telefoonnummer voor vragen over lactatiekundige zorg is 088 708 55 51.,0.0,0.08,"[0, 0, 0, 0, 0, 0]",0
