,topic_id,filename,header,section_text,Question,Answer
511,47.0,Klachtenonderzoekscommissie Ziekenhuizen Oost-Nederland (folder),Vragen of meer informatie,"Heeft u na het lezen van deze folder vragen over de werkwijze van de klachtenonderzoekscommissie of wilt u meer informatie, dan kunt u contact opnemen met de ambtelijk secretaris van de klachtenonderzoekscommissie. Voor advies bij het indienen van een klacht kunt u contact opnemen met de klachtenbemiddelaar of met het Adviespunt Zorgbelang Overijssel.",Bij wie kunt u terecht voor advies bij het indienen van een klacht?,U kunt terecht bij de patiëntenvertrouwenspersoon of de lokale of regionale vertegenwoordiging van de Nederlandse Patiënten Consumenten Federatie (NPCF) voor advies bij het indienen van een klacht.
500,47.0,Klokkenluidersregeling,"Artikel 2: Informatie, advies en ondersteuning voor de werknemer c.q. melder","1. De werknemer c.q. de melder kan een adviseur in vertrouwen raadplegen over een vermoeden van een misstand en zich desgewenst door deze adviseur laten vertegenwoordigen. 2. Ter zake het vermoeden van een misstand kan de werknemer c.q. de melder de vertrouwenspersoon verzoeken om informatie, advies en ondersteuning inzake het vermoeden van een misstand. De vertrouwenspersoon functioneert met gezag, geloofwaardigheid en is in die hoedanigheid onafhankelijk van (de leiding van) de zorgorganisatie. 3. Indien de vertrouwenspersoon een werknemer c.q. melder is die in dienst is van de zorgorganisatie, dan is op de vertrouwenspersoon de rechtsbescherming van artikel 21 van de Wet op de ondernemingsraden van toepassing. 4. Ter zake het vermoeden van een misstand kan de werknemer c.q. de melder de Afdeling advies van het Huis voor Klokkenluiders verzoeken om informatie, advies en ondersteuning inzake het vermoeden van een misstand.",Wat is de functie van de vertrouwenspersoon?,"De vertrouwenspersoon functioneert met gezag, geloofwaardigheid en is in die hoedanigheid onafhankelijk van (de leiding van) de zorgorganisatie."
51,48.0,Afdeling 4 west Neuro Care Unit (ZGT Almelo),Informatie,In de eerste dagen van uw opname komt er veel informatie op u en uw familie af. In de informatiemap; CVA Keten Twente kunt u deze informatie teruglezen. Informatie over de globale dagindeling kunt u vinden op het whiteboard op de patiëntenkamer.,Waar kan ik de informatie vinden over de globale dagindeling?,U kunt de informatie over de globale dagindeling vinden op het whiteboard op de patiëntenkamer.
514,48.0,Dagopname bij kinderen,Tot slot,"Deze folder betreft een algemene voorlichting en is bedoeld als extra informatie naast het gesprek met uw behandelend specialist. Bijzondere omstandigheden kunnen tot wijzigingen aanleiding geven. Dit wordt altijd door uw behandelend specialist aan u kenbaar gemaakt. Heeft u na het lezen van deze folder nog vragen, neem dan op werkdagen contact op met de verpleegafdeling kindergeneeskunde.",Wie brengt u op de hoogte van eventuele wijzigingen?,Uw behandelend specialist zal u altijd op de hoogte brengen van eventuele wijzigingen.
513,48.0,Polikliniek kindergeneeskunde,Polikliniek kindergeneeskunde,"U hebt een afspraak met uw kind bij één van de kinderartsen van de locaties Almelo/Hengelo. In deze folder lichten wij onze werkwijze toe en geven we u zoveel mogelijk informatie voorafgaande aan het consult bij de kinderarts. Zo bent u goed voorbereid voor het consult. Als u na het lezen van deze folder aanvullende vragen heeft, neemt u dan gerust contact op met het secretariaat van de polikliniek kindergeneeskunde. Wij zijn u graag van dienst!",Wat kan ik verwachten tijdens het consult met de kinderarts?,Tijdens het consult zal de kinderarts uw kind onderzoeken en vragen stellen over de gezondheid en medische geschiedenis van uw kind.
569,48.0,RS-virus,Tot slot,"Deze folder betreft een algemene voorlichting en is bedoeld als extra informatie naast het gesprek met uw behandelend kinderarts. Bijzondere omstandigheden kunnen tot wijzigingen aanleiding geven. Dit zal altijd door uw behandelend kinderarts aan u kenbaar gemaakt worden. Hebt u na het lezen van deze folder nog vragen, stel deze dan op tijd - ruim voor het ontslag van uw kind - aan de verpleegkundige of kinderarts. Wilt u tijdens de opname de kinderarts spreken? Dan kunt u daarvoor een afspraak maken bij de afdelingssecretaresse.",Waarom is het belangrijk om vragen te stellen?,Het is belangrijk om vragen te stellen om alle informatie te begrijpen en eventuele zorgen te bespreken met de behandelend kinderarts. Dit zorgt voor de beste zorg voor uw kind.
67,49.0,Acupunctuur  (Nocepta),Vergoeding,"Acupunctuur wordt niet vergoed vanuit de basisverzekering. U betaalt de kosten van € 55,60 vooraf aan de behandeling bij de secretaresse van de polikliniek Pijnbestrijding. Er staat een pin automaat bij de receptie. U krijgt een nota mee voor declaratie bij uw zorgverzekeraar. De vergoeding van de zorgverzekeraar is afhankelijk van hoe u verzekerd bent. Informeert u daarom vooraf bij uw zorgverzekeraar of deze behandeling wordt vergoed.",Wordt acupunctuur vergoed vanuit de basisverzekering?,"Nee, acupunctuur wordt niet vergoed vanuit de basisverzekering."
515,49.0,Verwijderen tatoeages _ bestralingspuntjes (ZGT Helon),Kosten,De prijs van de behandeling is afhankelijk van het te behandelen gebied en bespreken we tijdens het intakegesprek. Een indicatie van de kosten is telefonisch verkrijgbaar of te vinden op onze website.,Wat is de procedure voor het verwijderen van tatoeages en bestralingspuntjes bij ZGT Helon?,De procedure voor het verwijderen van tatoeages en bestralingspuntjes bij ZGT Helon wordt afhankelijk van het te behandelen gebied besproken tijdens het intakegesprek. Een indicatie van de kosten is telefonisch verkrijgbaar of te vinden op onze website.
46,52.0,Aanvraagformulier kopie medische gegevens,Identificatie,Voeg voor het aanvragen een kopie legitimatie (rijbewijs/ID-kaart/paspoort) toe aan dit formulier. Bij het ophalen van de gegevens dient een geldige legitimatie te worden getoond. Bij machtiging dient de patiënt en de gemachtigde het aanvraagformulier te tekenen. Hierbij geeft de patiënt toestemming dat betreffende gemachtigde zijn of haar gegevens in ontvangst kan nemen. In dat geval moet bij het afhalen behalve een ingevuld formulier ook een kopie van het legitimatiebewijs van de patiënt worden overgelegd.,Welke legitimatie moet worden toegevoegd bij het aanvragen van een kopie van medische gegevens?,Er moet een kopie van een legitimatie (rijbewijs/ID-kaart/paspoort) worden toegevoegd bij het aanvraagformulier.
517,52.0,Deeltijd (psychiatrie),Geheimhouding,"Alle medewerkers hebben een geheimhoudingsplicht. Zij gaan vertrouwelijk met uw gegevens om. Van u wordt eveneens verwacht geen informatie over groepsgenoten aan derden te verstrekken. Als u in behandeling komt binnen de psychiatrie van ZGT, wordt een deel van uw dossier inzichtelijk voor alle specialisten die betrokken zijn bij uw behandeling binnen ZGT. Als u hier bezwaar tegen heeft, kunt u dit bespreken met uw psychiater.",Wie heeft inzicht in uw dossier als u in behandeling bent bij de psychiatrie van ZGT?,"Als u in behandeling bent bij de psychiatrie van ZGT, heeft een deel van uw dossier inzichtelijk voor alle specialisten die betrokken zijn bij uw behandeling binnen ZGT."
527,52.0,Klokkenluidersregeling,Artikel 7: Externe melding ,"Kenmerkend voor de klokkenluidersregeling is de mogelijkheid tot externe melding van redelijke vermoedens van illegale of immorele praktijken die plaatsvinden onder verantwoordelijkheid van de zorgorganisatie en waarbij een groot maatschappelijk belang in het geding is, aan personen of organisaties die daartegen effectief in kunnen grijpen. Hoofdregel daarbij is dat eerst de interne procedure omtrent een misstand doorlopen moet zijn. Hierop zijn in de regeling echter uitzonderingen voorzien, bijvoorbeeld in situaties waarin dit in redelijkheid niet gevergd kan worden, er acuut gevaar dreigt of wanneer op grond van de wet een meldingsplicht bestaat, zoals aan het Openbaar Ministerie. Externe melding is gerechtvaardigd als er van een zodanig zwaarwegend maatschappelijk belang sprake is, dat het belang van de zorgorganisatie bij geheimhouding daarvoor moet wijken. Het klokkenluiden kan echter grote gevolgen hebben. De zorgorganisatie kan in diskrediet worden gebracht en schade leiden. Deels is schade vaak niet te voorkomen, wel kan onnodige schade voorkomen worden. Daarom dient externe melding van het vermoeden van een misstand plaats te vinden aan die externe persoon of organisatie die daarvoor naar redelijk oordeel het meest in aanmerking komt. Dit zijn primair organisaties als de Inspectie voor de Gezondheidszorg, de Arbeidsinspectie of het Openbaar Ministerie. Daarbij houdt de melder enerzijds rekening met de effectiviteit waarmee die externe derde kan ingrijpen en anderzijds het belang van de zorgorganisatie bij een zo gering mogelijke schade als gevolg van dat ingrijpen. Van de melder wordt met andere woorden verwacht dat hij proportioneel handelt. Afdeling onderzoek van het Huis van Klokkenluiders Met de invoering van de Wet Huis voor Klokkenluiders is een Afdeling onderzoek van het Huis van Klokkenluiders ingesteld. Die ontvangt en beoordeelt ook externe meldingen. De externe melding bij een Afdeling onderzoek dient te worden gedaan door middel van een verzoekschrift en moet aan een aantal wettelijke vereisten voldoen. Verwezen wordt naar artikel 5 en artikel 6 van de Wet Huis voor Klokkenluiders. Onder andere zal de Afdeling onderzoek het verzoekschrift in beginsel niet in behandeling nemen als de melder niet eerst intern het vermoeden van een misstand heeft gemeld, tenzij dat van de melder in redelijkheid niet kan worden gevraagd. Als het verzoekschrift in behandeling wordt genomen door de Afdeling onderzoek, dan zal deze afdeling onderzoek doen naar het vermoeden van een misstand, de wijze waarop de werkgever zich jegens de werknemer heeft gedragen naar aanleiding van een melding van een vermoeden van een misstand en een algemene aanbeveling formuleren over het omgaan met een vermoeden van een misstand.",Wat is de hoofdregel voor externe melding in de klokkenluidersregeling?,De hoofdregel voor externe melding in de klokkenluidersregeling is dat eerst de interne procedure omtrent een misstand doorlopen moet zijn.
570,52.0,Privacy en persoonsgegevens (privacyverklaring),Het gebruik van persoonsgegevens door ZGT,"ZGT verwerkt persoonsgegevens van patiënten alleen ten behoeve van de levering van zorg en de bijbehorende administratie. ZGT verwerkt daarbij niet meer persoonsgegevens dan noodzakelijk. De persoonsgegevens worden verkregen omdat u persoonsgegevens van uzelf aan ZGT verstrekt, bijvoorbeeld via de website, e-mail, telefoon, app of per post. Daarnaast kunnen wij uw persoonsgegevens verkrijgen via derden, zoals uw huisarts of een andere zorgverlener, in het kader van bijvoorbeeld doorverwijzingen.",Worden er meer persoonsgegevens gebruikt dan noodzakelijk?,"Nee, ZGT verwerkt niet meer persoonsgegevens dan noodzakelijk."
522,52.0,Privacy en persoonsgegevens (privacyverklaring),Verplicht verstrekken van persoonsgegevens,"Voor een goede zorgverlening is het noodzakelijk dat ZGT uw persoonsgegevens verwerkt. Indien u dit niet wilt, kunnen wij u helaas niet behandelen.",Wat is de reden voor het verplicht verstrekken van persoonsgegevens?,Voor een goede zorgverlening is het noodzakelijk dat ZGT uw persoonsgegevens verwerkt.
56,53.0,Bipolaire enucleatie van de prostaat,Tot slot,Deze folder betreft een algemene voorlichting en is bedoeld als extra informatie naast het gesprek met uw behandelend specialist. Bijzondere omstandigheden kunnen tot wijzigingen aanleiding geven. Dit zal altijd door uw behandelend specialist aan u kenbaar worden gemaakt. Bij vragen kunt u contact opnemen met de polikliniek urologie.,Wat is het doel van de folder 'Bipolaire enucleatie van de prostaat'?,Het doel van de folder is om algemene voorlichting te geven en extra informatie te bieden naast het gesprek met uw behandelend specialist.
531,53.0,Male sling,Vragen,"Deze folder betreft een algemene voorlichting en is bedoeld als extra informatie naast het gesprek met uw behandelend specialist. Bijzondere omstandigheden kunnen tot wijzigingen aanleiding geven. Uw behandelend specialist maakt dit aan u kenbaar. Zijn er naar aanleiding van deze folder nog vragen, neem dan contact op met de polikliniek urologie.",Welke specialisten zijn betrokken bij het gesprek en de informatie in deze folder?,Uw behandelend specialist zal deze folder aan u verstrekken en kan u meer informatie geven over de inhoud.
532,53.0,Transurethale resectie blaastumor,Tot slot,"Deze folder betreft een algemene voorlichting en is bedoeld als extra informatie naast het gesprek met uw behandelend medisch specialist. Bijzondere omstandigheden kunnen aanleiding geven tot wijzigingen. Dit wordt altijd door uw behandelend medisch specialist aan u kenbaar gemaakt. Heeft u na het lezen van deze folder nog vragen, neem dan contact op met de polikliniek urologie..",Wat is Transurethale resectie blaastumor?,Transurethale resectie blaastumor is een algemene voorlichting en is bedoeld als extra informatie naast het gesprek met uw behandelend medisch specialist. Bijzondere omstandigheden kunnen aanleiding geven tot wijzigingen. Dit wordt altijd door uw behandelend medisch specialist aan u kenbaar gemaakt.
73,54.0,Afdeling moeder en kind (neonatologie),Ontwikkelingsgerichte zorg,"Ontwikkelingsgerichte zorg voor uw baby is het verminderen van prikkels en stress, het stimuleren van de ontwikkeling en het bevorderen van de band tussen kind en ouders. Bij te vroeg geboren kinderen is de hersenontwikkeling nog niet helemaal voltooid. Daarom streven wij ernaar om sommige prikkels zoveel mogelijk te voorkomen. Dit zijn bijvoorbeeld prikkels als harde geluiden, een onrustige omgeving, veel licht en verstoringen van de slaap. U bent als ouder(s) de belangrijkste en meest constante personen in het leven van uw baby. Daarom betrekken wij u zoveel mogelijk bij de zorg van uw baby. Wij begeleiden u graag om het gedrag van uw baby te leren (her)kennen, zodat de zorg zo goed mogelijk op uw baby wordt afgestemd. Wij begeleiden u in wat uw baby nodig heeft om zich zo goed mogelijk te kunnen ontwikkelen. Op deze manier maken we een zorgplan dat inspeelt op de persoonlijke behoeftes van uw baby. Om de relatie en hechting tussen u en uw baby te bevorderen, wordt het kangoeroeën oftewel buidelen aanbevolen. Hierbij legt de moeder of vader de baby bloot op haar/zijn borst. In verband met de veiligheid tijdens het huid-op-huidcontact is het belangrijk dat één van de beide ouders wakker is, ouder en baby half rechtop zitten zodat de baby goed kan ademen en dat één van de ouders aandacht voor het kind heeft. U kunt als moeder ook een doekje dat u op de blote huid gedragen hebt onder het hoofdje van uw baby leggen. Uw baby zal uw vertrouwde geur herkennen. Video Interactie Begeleiding (VIB) VIB geeft de mogelijkheid om u bewust te worden van het contact dat u en uw baby hebben. We maken video-opnamen van u en uw baby en later kijken we deze beelden samen met u terug. Dagboekje U kunt een dagboekje bijhouden. Hierin kunt u zo vaak u wilt uw ervaringen en gevoelens opschrijven. Hierbij mag u ook gebruik maken van de gegevens uit het zorgdossier. Ook kan de verpleegkundige die voor uw kind zorgt een stukje in het dagboekje schrijven.",Wat is ontwikkelingsgerichte zorg?,"Ontwikkelingsgerichte zorg is het verminderen van prikkels en stress, het stimuleren van de ontwikkeling en het bevorderen van de band tussen kind en ouders bij te vroeg geboren kinderen."
540,54.0,"De blauwdruk van uw baby, of wat verwacht uw baby",Hersenontwikkeling,"Tijdens de zwangerschap groeien de hersenen van uw baby razendsnel. Dit proces kunt u ondersteunen door de tijd te nemen om rustig tegen uw baby te praten, de buik te strelen en muziek af te spelen. Moedig andere gezinsleden aan hetzelfde te doen. De manier waarop u met uw baby omgaat, heeft invloed op de lichamelijke en geestelijke ontwikkeling. Voor een optimale hechting tussen u en uw baby is het belangrijk dat u na de geboorte inspeelt op de natuurlijke behoeftes, ongeacht het soort voeding dat de baby krijgt.",Op welke manieren kan de hersenontwikkeling van een baby worden ondersteund tijdens de zwangerschap?,"De hersenontwikkeling van een baby kan worden ondersteund door rustig tegen de baby te praten, de buik te strelen en muziek af te spelen. Andere gezinsleden kunnen ook bijdragen aan deze ondersteuning."
535,54.0,Uw baby thuis,De dag van ontslag,"De dag waarop uw baby wordt ontslagen uit het ziekenhuis is een feestelijke dag. U heeft met de verpleegkundige een afspraak gemaakt voor het tijdstip waarop uw baby met ontslag gaat. Thuis heeft u het bedje voorverwarmd met een kruik en als u flesvoeding geeft heeft u de benodigdheden in huis. Neem op de dag van ontslag passende kleding mee (rompertje, broekje, sokjes, truitje, mutsje en eventueel een jasje). Voor het vervoer naar huis is een babyzitje voor in de auto het meest veilig. Behalve de papieren, die onder het kopje ‘administratieve zaken’ worden beschreven, moet u er aan denken de persoonlijke spullen van uw kind zoals knuffels, speelgoed, kleding en eventueel borstvoeding mee naar huis te nemen.",Wanneer vindt de ontslagdag van de baby plaats?,De ontslagdag voor de baby vindt plaats op de dag dat u met de verpleegkundige een afspraak heeft gemaakt.
66,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,Wanneer is de diëtist bereikbaar?,De diëtist is bereikbaar op werkdagen van 8.30 - 12.30 uur.
543,55.0,Voedingsadviezen bij colostoma,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl De inhoud van deze brochure is samengesteld door de werkgroep MDL chirurgie van het Netwerk Diëtisten MDL.,Wat zijn de voedingsadviezen bij colostoma?,De voedingsadviezen bij colostoma zijn te vinden in de brochure opgesteld door de werkgroep MDL chirurgie van het Netwerk Diëtisten MDL.
82,58.0,Actigrafie bij kinderen,Check het dossier van uw kind op MijnZGT,"MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van het medisch dossier van uw kind inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij hebben klaargezet. Kijk voor meer informatie de folder ‘MijnZGT machtiging ouders’.",Hoe kan ik toegang krijgen tot het dossier van mijn kind op MijnZGT?,"U kunt toegang krijgen tot het dossier van uw kind op MijnZGT door in te loggen via uw computer, tablet of mobiel en de bijbehorende machtiging voor ouders te hebben."
45,59.0,Afdeling 3 zuid (ZGT Almelo),VOD (voorlopige ontslagdatum),"Op de afdeling longgeneeskunde werken we met een VOD. Dit houdt in dat de longarts/arts-assistent al direct bij opname een ontslagdatum vaststelt. Dit is een streefdatum waar we met u naar toe werken. Dagelijks wordt in de artsenvisite de VOD geëvalueerd en zo nodig aangepast, als blijkt dat ontslag nog niet haalbaar is.",Wat is het doel van een VOD?,Het doel van een VOD is om samen met de patiënt naar een streefdatum voor ontslag te werken.
546,59.0,Afdelingsfolder Eerste Hart Hulp,Naar huis of opname,"De cardioloog bespreekt met u de uitslagen van de onderzoeken en besluit of u naar huis mag of in het ziekenhuis blijft. 
- Mag u naar huis. Er is geen oorzaak gevonden voor uw klachten. U wordt voor verder onderzoek terugverwezen naar uw huisarts dan wel polikliniek. Bij uw ontslag krijgt u een voorlopige ontslagbrief mee. De huisarts krijgt de definitieve ontslagbrief digitaal toegestuurd Als u medicatie nodig heeft, krijgt u een recept mee voor de apotheek. Het kan voorkomen dat u in de avond of nacht naar huis mag. Zorg ervoor dat iemand u kan ophalen. 
- Opname voor onderzoek en behandeling: o Op de hartbewaking (CCU) of op de verpleegafdeling cardiologie. o Op een andere afdeling, bijvoorbeeld interne geneeskunde of longgeneeskunde. o In een ander ziekenhuis.",Hoe ontvangt mijn huisarts de definitieve ontslagbrief?,Uw huisarts ontvangt de definitieve ontslagbrief digitaal.
35,61.0,Congenitale heupdysplasie,Informatie,Vereniging aangeboren heupafwijkingen Oudstraat 2 3404 HC IJSSELSTEIN heupafwijkingen.nl e-mail: info@heupafwijkingen.nl maxi-cosi.nl/nl-nl/service/heupdysplasie- service.aspx,Waar kan ik meer informatie vinden over congenitale heupdysplasie?,Op maxi-cosi.nl/nl-nl/service/heupdysplasie-service.aspx kunt u meer informatie vinden over congenitale heupdysplasie.
549,61.0,Pre-eclampsie en HELLP syndroom,Meer informatie,Uitgebreidere informatie is te vinden op de site van de Nederlandse Vereniging van gynaecologen; nvog.nl degynaecoloog.nl,Wat is het verschil tussen pre-eclampsie en HELLP syndroom?,Pre-eclampsie is een aandoening die optreedt tijdens de zwangerschap en wordt gekenmerkt door hoge bloeddruk en proteïnurie (eiwit in de urine). HELLP syndroom is een ernstige vorm van pre-eclampsie die ook gepaard gaat met schade aan de lever en bloedcellen.
65,7.0,(Langdurig) gebroken vliezen,(Langdurig) gebroken vliezen,"Als de vliezen gebroken zijn, bij een zwangerschapsduur van 37 tot 42 weken, kan het zijn dat de weeën nog even op zich laten wachten en de bevalling dus nog niet begint. De kans is wel groot dat u spontaan weeën krijgt binnen 24 uur. In deze folder leest u wat u kunt verwachten en wat u kunt doen wanneer uw vliezen gebroken zijn.",Wat is de aanbevolen zwangerschapsduur voor een bevalling?,De aanbevolen zwangerschapsduur voor een bevalling is tussen de 37 en 42 weken.
355,7.0,Foetale groeirestrictie,Volgende zwangerschap,"Bent u bevallen van een te kleine baby? Dan krijgt u in een volgende zwangerschap extra echo’s om de groei in de gaten te houden. Is de groei goed? Dan zijn er geen extra controles nodig en mag u ook bij een verloskundige (thuis) bevallen. Blijkt de baby weer te klein? Dan zullen ook in deze zwangerschap extra onderzoeken nodig zijn, zoals uitgebreider echoscopisch onderzoek en Dopplermetingen. Het is aangetoond dat het gebruik van Acetylsalicylzuur (ook wel kinderaspirine genoemd) het risico op een FGR vermindert wanneer dit gestart wordt voor zestien weken zwangerschap. Wanneer er een verhoogd risico bestaat op het ontwikkelen van een FGR (bijvoorbeeld na een ernstige groeivertraging in een vorige zwangerschap) zal het gebruik hiervan geadviseerd worden.",Zijn er extra controles nodig als de groei goed is in een volgende zwangerschap?,"Nee, dan zijn er geen extra controles nodig en mag u ook bij een verloskundige (thuis) bevallen."
347,7.0,Hoge bloeddruk in de zwangerschap,Wanneer spreekt men van hypertensie?,"Bij zwangere vrouwen wordt over het algemeen de meeste waarde gehecht aan de onderdruk. Onderzoek laat zien dat er bij een onderdruk tot 90 geen verhoogde kans op complicaties voor moeder en kind bestaat. Vanaf een bloeddruk van 90-95 kan er een kans bestaan op complicaties. In die situatie adviseren we een extra controle. Als er aanwijzingen zijn voor mogelijke complicaties of als de onderdruk 95 of hoger wordt, overleggen we met de gynaecoloog.",Wanneer wordt er een extra controle geadviseerd bij een zwangere vrouw met een bloeddruk van 90-95?,Bij een zwangere vrouw met een bloeddruk van 90-95 wordt er een extra controle geadviseerd als er aanwijzingen zijn voor mogelijke complicaties of als de onderdruk hoger wordt dan 95.
348,7.0,IBD en zwangerschap,Mannen met IBD en een kinderwens,"In principe geldt voor mannen hetzelfde als voor vrouwen. De vruchtbaarheid is bij een rustig verlopende ziekten niet anders dan bij gezonde mannen Wel kunnen sommige medicijnen invloed hebben op de zaadkwaliteit. Daarom is het belangrijk om een actuele zwangerschapswens te bespreken met uw MDL-arts en/of verpleegkundig specialist. Sulfasalazine heeft invloed op de zaadkwaliteit. Mannen kunnen hierdoor tijdelijk verminderd vruchtbaar zijn. Na het stoppen van de ze medicatie gaat dit niet meer op en is de zaadkwaliteit gewoonlijk na twee tot drie maanden weer als vanouds. De medische voorgeschiedenis speelt een rol bij mannen. Mannen met bijvoorbeeld een ileoanale pouch (reservoir gemaakt van het laatste deel van de dunne darm, aangesloten op de anus) kunnen minder vruchtbaar zijn. Het is daarom belangrijk om de beslissing wel of niet opereren goed met uw MDL-arts te bespreken.",Hoe beïnvloedt sulfasalazine de vruchtbaarheid van mannen?,Sulfasalazine heeft invloed op de zaadkwaliteit en kan ervoor zorgen dat mannen tijdelijk verminderd vruchtbaar zijn. Na het stoppen van de medicatie is de zaadkwaliteit meestal binnen twee tot drie maanden weer normaal.
344,7.0,Keizersnede,Bij de volgende bevalling weer een keizersnede?,"Of bij een volgende bevalling weer een keizersnede nodig is, hangt van de reden van deze keizersnede af. Bespreek daarom met uw gynaecoloog, tijdens uw verblijf in het ziekenhuis of tijdens een eventuele nacontrole, hoe groot de kans is dat u een volgende keer een ‘normale’ bevalling tegemoet kunt zien. Vaak is bij een volgende baby geen keizersnede nodig. Wel krijgt u dan altijd een medische indicatie om in het ziekenhuis te bevallen.",Hoe kan ik weten of ik een volgende keer weer een keizersnede nodig heb?,De noodzaak voor een keizersnede bij een volgende bevalling hangt af van de reden van de eerdere keizersnede. Raadpleeg uw gynaecoloog voor meer informatie over uw specifieke situatie.
362,7.0,Meerlingzwangerschap,Wat is een meerlingzwangerschap?,Meerlingen ontstaan meestal na bevruchting van meerdere eicellen. Bij bevruchting van twee eicellen ontstaat een tweelingzwangerschap; bij bevruchting van drie eicellen ontstaat een drielingzwangerschap. Men spreekt dan van een twee-eiige of drie-eiige meerling. Een tweelingzwangerschap kan ook ontstaan doordat uit één bevruchte eicel twee baby’s groeien. Dan spreekt men van een eeneiige tweeling. Een combinatie is eveneens mogelijk. Zo kan bijvoorbeeld een drieling bestaan uit een eeneiige tweeling en een derde baby uit een andere eicel.,Wat is de definitie van een meerlingzwangerschap?,Een meerlingzwangerschap is een zwangerschap waarbij er meer dan één baby groeit. Dit kan gebeuren door bevruchting van meerdere eicellen of doordat uit één bevruchte eicel meerdere baby's groeien.
365,7.0,Onttrekkingsverschijnselen door SSRI-medicatie bij de pasgeborene,Wanneer treden neonatale onttrekkingsverschijnselen op?,"Neonatale onttrekkingsverschijnselen treden meestal binnen twee tot vier dagen na de bevalling op en duren maximaal twee tot vier weken. In principe kunnen de verschijnselen optreden bij gebruik van alle soorten SSRI’s. Bij hogere doseringen is de kans op onttrekkingsverschijnselen groter. Ook als uw baby te vroeg geboren is, is de kans op onttrekkingsverschijnselen wat groter. Meestal verdwijnen de verschijnselen spontaan en hebben ze geen verdere behandeling nodig. Uw baby houdt er, voor zover bekend, geen gevolgen aan over. Alle baby’s waarvan de moeder SSRI medicatie gebruikt worden na de geboorte nagekeken door een kinderarts.",Wanneer treden neonatale onttrekkingsverschijnselen op door SSRI-medicatie?,Neonatale onttrekkingsverschijnselen treden meestal binnen twee tot vier dagen na de bevalling op en duren maximaal twee tot vier weken.
359,7.0,Serotiniteit,Wat is serotiniteit?,"Als de bevalling twee weken na de uitgerekende datum niet op gang is gekomen, spreken verloskundigen en artsen van overdragenheid. De medische term hiervoor is serotiniteit. Vanaf een zwangerschapsduur van 41 weken wordt er gesproken over dreigende serotiniteit.",Wat is serotiniteit?,"Serotiniteit is de medische term voor overdragenheid, wat betekent dat de bevalling twee weken na de uitgerekende datum nog niet op gang is gekomen."
17,8.0,"Borstvorming bij mannen _ gynaecomastie, behandeld door de chirurg",Borstvorming bij mannen,Gynaecomastie Deze folder geeft u een globaal overzicht van de mogelijke oorzaken en klachten van borstvorming bij de man en de meest gebruikelijke behandelingsmogelijkheden. Het is goed u te realiseren dat bij het vaststellen van een aandoening de situatie voor iedereen weer anders kan zijn.,Wat is gynaecomastie?,Gynaecomastie is borstvorming bij mannen. Het kan vele oorzaken hebben en kan leiden tot ongemak en schaamte.
370,8.0,"LAR-Syndroom, vervolgbehandeling",Vervolgbehandeling Low Anterior Resectie-,Syndroom; “LAR-Syndroom” Na een endeldarmoperatie kunnen verschillende klachten ontstaan. Deze klachten samen worden het LAR-Syndroom genoemd. Uw klachten zijn tot nu toe behandeld met onvoldoende resultaat waardoor uw specialist in overleg met u nu heeft besloten om een vervolgbehandeling te starten. In deze folder leest u wat de vervolgbehandeling van het LAR-Syndroom inhoud. Het is van belang dat u de tips uit de eerste folder LAR-Syndroom blijft opvolgen omdat deze de basis vormen waarop de rest van de informatie die u in deze folder leest een aanvulling is.,Wat is het LAR-Syndroom?,Het LAR-Syndroom is een verzameling van klachten die kunnen optreden na een endeldarmoperatie.
366,8.0,Verstuikte enkel,Verstuikte enkel,(enkelbanddistorsie) Deze folder geeft u een globaal overzicht van de klachten en de behandeling van een verstuikte enkel. Het is goed u te realiseren dat voor uzelf de situatie anders kan zijn dan in deze folder wordt beschreven.,Wat is een verstuikte enkel?,"Een verstuikte enkel, ook wel enkelbanddistorsie genoemd, is een blessure aan de enkel waarbij de enkelbanden opgerekt of gescheurd zijn."
373,8.0,Verwijderen van de neusamandel bij kinderen,Verwijderen van de neusamandel bij kinderen,"Uw medisch specialist heeft u verwezen voor het verwijderen van de neusamandel. In deze folder leest u over de voorbereiding op deze operatie, de operatie zelf, de nazorg en het ontslag Wij adviseren u om de folder goed door te lezen en te bewaren tot na de ingreep! Indien u de operatiedatum wilt wijzigen, dan graag contact opnemen met telefoonnummer 088 708 70 10.",Wat wordt er geadviseerd nadat ik de folder heb doorgelezen?,Wij adviseren u om de folder goed door te lezen en te bewaren tot na de ingreep.
